,pop_density,flu_shot,covid_shots,bmi_diff
10270,-0.0,0.0,1.0,-0.0
10414,0.1,0.0,0.0,-0.0
16882,-0.1,0.0,0.0,0.1
13331,0.0,0.0,2.0,-0.0
17337,-0.0,0.0,1.0,0.0
10306,0.0,0.0,1.0,0.0
17130,-0.0,0.0,1.0,0.0
16651,-0.8,0.0,0.0,-0.0
18082,0.0,0.0,1.0,0.0
11982,-0.0,0.0,0.0,0.1
13976,-0.0,0.0,2.0,-0.0
11064,0.0,0.0,1.0,0.0
16764,-0.4,0.0,0.0,-0.0
14661,0.0,0.0,1.0,-0.0
18049,0.0,0.0,3.0,-0.0
10558,0.1,0.0,1.0,0.0
11757,-0.1,0.0,2.0,-0.0
18071,-0.4,0.0,1.0,-0.0
16356,0.0,0.0,1.0,-0.0
11415,0.0,0.0,1.0,0.0
15347,0.0,0.0,1.0,0.0
15841,-0.3,0.0,0.0,0.0
14327,-0.5,0.0,1.0,-0.2
15381,0.0,0.0,1.0,0.0
16991,0.0,0.0,1.0,-0.1
18358,-0.9,0.0,0.0,0.0
14131,0.0,0.0,1.0,-0.0
12201,-0.5,0.0,2.0,-0.0
15862,-0.0,0.0,1.0,0.0
10704,0.0,0.0,0.0,0.1
15023,-0.4,0.0,0.0,-0.0
19686,-0.7,0.0,0.0,-0.0
18296,-1.0,0.0,0.0,0.1
18622,-0.0,0.0,2.0,-0.0
19529,-0.0,0.0,1.0,0.2
16537,-0.8,0.0,1.0,-0.0
11111,-0.0,0.0,0.0,0.1
14736,-0.1,0.0,1.0,-0.0
15772,-0.0,1.0,1.0,-0.0
19084,0.0,0.0,1.0,0.0
15655,0.0,0.0,1.0,0.0
11455,-0.0,0.0,2.0,-0.0
10119,-0.0,1.0,1.0,0.0
12673,-1.9,0.0,3.0,-0.0
18887,0.1,0.0,1.0,-0.0
13575,-0.3,0.0,0.0,-0.0
13542,-0.0,0.0,2.0,0.0
19732,-0.5,0.0,0.0,-0.0
14626,-0.0,0.0,1.0,-0.0
13537,-0.7,0.0,0.0,-0.0
12754,-0.8,0.0,0.0,0.0
11393,-0.0,0.0,2.0,0.0
13142,-0.3,0.0,1.0,-0.0
11546,-0.9,0.0,0.0,0.0
16392,-0.2,0.0,0.0,0.1
10078,0.0,0.0,1.0,-0.0
19679,0.0,0.0,1.0,0.0
10929,-0.0,0.0,1.0,0.0
13547,0.0,0.0,2.0,-0.0
19313,-0.1,0.0,0.0,0.1
17757,-0.0,0.0,1.0,-0.0
18550,-0.0,0.0,1.0,0.0
10202,-2.0,0.0,2.0,-0.0
18604,-0.7,0.0,1.0,0.1
11526,0.0,0.0,1.0,-0.0
18334,-0.0,0.0,1.0,-0.0
16821,0.1,0.0,0.0,0.0
10934,0.0,0.0,1.0,0.3
11657,0.0,0.0,1.0,0.0
10814,0.0,0.0,1.0,-0.0
13160,0.0,0.0,0.0,0.1
19564,0.0,0.0,1.0,0.0
15439,-0.0,0.0,1.0,0.0
14948,0.0,0.0,0.0,0.1
13843,-1.0,0.0,1.0,-0.0
13688,0.0,0.0,1.0,0.0
19037,-0.5,0.0,1.0,-0.0
10288,-1.0,0.0,0.0,-0.0
15101,-0.2,0.0,0.0,0.1
15270,-1.0,0.0,0.0,-0.1
12281,-0.0,0.0,1.0,-0.0
10533,-0.0,0.0,1.0,0.0
12973,-0.0,1.0,1.0,0.0
11735,-0.0,0.0,0.0,0.1
16429,0.0,0.0,0.0,-0.0
11411,-0.0,0.0,1.0,0.0
14097,0.0,0.0,2.0,-0.0
10446,0.0,0.0,1.0,0.0
16336,0.0,0.0,1.0,0.0
13281,-1.0,0.0,1.0,-0.0
10134,0.0,0.0,1.0,-0.0
17290,0.0,0.0,1.0,0.0
10689,-0.0,0.0,1.0,0.1
11376,-0.0,0.0,2.0,-0.0
11564,-0.1,0.0,1.0,-0.0
12006,0.1,0.0,0.0,-0.0
12100,-0.0,1.0,1.0,-0.0
15108,-0.2,0.0,1.0,0.1
13502,-0.0,0.0,1.0,0.0
18491,-0.0,0.0,2.0,0.0
