,pop_density,flu_shot,covid_shots,bmi_diff
11815,0.0,0.0,0.0,0.0
11319,-0.0,0.0,2.0,-0.0
16553,-0.4,0.0,0.0,0.0
14779,0.0,0.0,1.0,-0.0
19088,-0.0,0.0,0.0,-0.1
19186,-0.0,0.0,2.0,-0.0
17656,-0.0,0.0,2.0,0.0
18666,-0.1,0.0,0.0,-0.0
12111,0.0,0.0,2.0,0.0
12153,-0.0,0.0,1.0,0.0
17020,-1.0,0.0,1.0,0.0
10164,0.0,0.0,1.0,-0.0
14965,-0.1,0.0,1.0,0.0
17353,-0.0,0.0,1.0,0.0
13502,0.0,0.0,1.0,0.0
15009,-1.3,0.0,3.0,0.0
19658,0.0,0.0,1.0,-0.0
13089,0.0,0.0,2.0,-0.0
16486,-0.1,0.0,1.0,0.0
14929,-0.0,0.0,1.0,-0.0
12914,0.0,0.0,0.0,-0.0
10758,-0.9,0.0,0.0,-0.1
12424,-0.0,0.0,1.0,0.0
18336,0.0,0.0,1.0,-0.0
16697,0.0,0.0,1.0,-0.0
18054,-0.2,0.0,0.0,-0.1
19265,-0.0,0.0,1.0,-0.0
10262,-2.2,1.0,0.0,-0.0
11598,0.0,0.0,1.0,-0.0
19148,0.0,0.0,1.0,0.0
14660,-0.4,0.0,0.0,-0.0
11174,-0.1,0.0,1.0,-0.0
13669,0.0,0.0,0.0,0.1
19258,-0.3,0.0,1.0,0.1
14473,-0.0,0.0,0.0,0.1
12133,0.0,0.0,1.0,-0.0
15128,-0.4,0.0,0.0,-0.0
17622,-0.1,0.0,0.0,0.0
19398,-0.4,0.0,0.0,-0.0
11877,0.0,0.0,0.0,-0.1
18890,-0.0,0.0,2.0,0.0
12866,-0.1,0.0,0.0,0.0
15088,0.0,0.0,0.0,-0.1
11634,0.0,0.0,2.0,0.0
17035,0.0,0.0,1.0,-0.0
16514,-0.0,0.0,0.0,0.0
15501,-0.5,0.0,1.0,0.0
16401,0.0,0.0,1.0,-0.0
15475,-1.0,0.0,1.0,0.0
13031,-0.4,0.0,0.0,-0.0
18642,-0.1,0.0,0.0,0.0
10318,0.1,0.0,0.0,0.0
15152,-0.0,0.0,1.0,-0.0
19289,-0.1,0.0,0.0,0.0
10715,0.0,0.0,0.0,0.0
17716,0.0,0.0,1.0,-0.0
17511,-0.2,0.0,1.0,0.0
13091,-0.0,0.0,1.0,0.0
14870,-0.2,0.0,1.0,-0.0
18206,-0.8,0.0,0.0,-0.0
14723,-0.0,0.0,1.0,-0.0
17995,0.0,0.0,1.0,0.0
11661,-0.2,0.0,0.0,0.0
16347,-0.5,0.0,0.0,0.0
15996,-0.1,0.0,0.0,-0.1
12995,-0.5,0.0,0.0,-0.1
13874,0.0,0.0,1.0,-0.0
14183,-0.9,0.0,2.0,-0.0
12598,-0.0,0.0,0.0,0.0
14125,0.1,0.0,0.0,-0.0
18485,-0.1,0.0,1.0,-0.0
15586,-0.3,0.0,0.0,-0.1
17396,0.0,0.0,1.0,-0.0
17407,0.0,0.0,2.0,-0.0
10156,0.0,0.0,0.0,0.0
11537,-0.7,0.0,1.0,0.2
11983,-0.0,0.0,2.0,-0.0
12319,0.0,0.0,1.0,0.0
12788,0.0,1.0,0.0,-0.0
12615,-0.2,0.0,0.0,-0.0
12725,0.0,0.0,0.0,0.0
18379,-0.0,0.0,1.0,0.0
12567,-0.8,0.0,0.0,0.0
13003,-0.1,0.0,0.0,0.0
12893,0.0,0.0,1.0,0.1
16428,0.0,0.0,0.0,0.0
18383,-0.5,0.0,0.0,0.0
18881,0.0,0.0,1.0,-0.0
16407,0.0,0.0,1.0,0.0
11427,-0.0,0.0,0.0,-0.1
16754,0.0,0.0,1.0,0.0
15424,0.1,0.0,0.0,0.0
17843,-0.0,0.0,2.0,-0.0
18978,-0.7,0.0,1.0,0.0
10214,-0.3,0.0,0.0,-0.0
12890,-0.0,0.0,0.0,0.0
19509,0.0,0.0,2.0,0.0
17655,-0.1,0.0,0.0,-0.0
12477,-1.0,0.0,0.0,0.0
11812,-2.0,0.0,0.0,-0.0
16985,-0.0,0.0,1.0,0.0
17192,-1.0,0.0,1.0,-0.1
10225,-0.1,0.0,1.0,-0.0
16419,-0.1,0.0,1.0,0.0
13164,0.0,1.0,0.0,0.0
14688,-0.6,0.0,0.0,0.0
16200,-1.0,0.0,0.0,0.2
12933,-0.3,0.0,0.0,0.0
11560,0.0,0.0,1.0,0.0
12618,-0.3,0.0,0.0,-0.0
13690,0.0,0.0,1.0,0.0
19312,-0.4,0.0,1.0,-0.0
14489,-0.7,0.0,0.0,-0.0
18197,-0.6,0.0,0.0,-0.0
17587,0.0,0.0,3.0,0.0
19000,-0.1,0.0,0.0,-0.0
19639,-0.7,0.0,0.0,-0.0
19733,-0.7,0.0,0.0,-0.1
13273,-0.5,0.0,1.0,-0.0
17408,0.0,0.0,1.0,-0.0
13614,0.0,0.0,1.0,-0.0
18049,0.0,0.0,2.0,0.0
11104,-0.0,0.0,0.0,-0.0
14812,0.1,0.0,0.0,0.0
14347,-0.5,0.0,1.0,-0.1
15786,-0.0,0.0,1.0,0.0
12953,0.0,0.0,1.0,0.0
16678,-0.6,0.0,0.0,-0.0
11673,-0.6,0.0,1.0,-0.1
15077,-0.6,0.0,1.0,-0.0
16700,-0.1,0.0,0.0,-0.1
16155,-0.7,0.0,1.0,-0.0
15732,-0.6,0.0,1.0,-0.0
18223,0.0,0.0,1.0,-0.0
18265,-0.0,0.0,2.0,0.0
14123,0.0,0.0,0.0,0.1
11246,0.0,0.0,1.0,0.0
10382,0.0,0.0,1.0,0.0
10395,-0.9,0.0,0.0,0.0
16930,-0.2,0.0,0.0,0.0
12194,-0.1,0.0,0.0,-0.0
10649,0.0,0.0,1.0,0.0
14672,-0.4,0.0,0.0,0.0
11275,-0.0,0.0,1.0,0.0
14194,0.0,0.0,2.0,-0.0
18537,-0.9,0.0,0.0,0.0
10741,-0.2,0.0,2.0,0.0
12119,-0.0,0.0,2.0,0.0
13526,-0.0,0.0,1.0,-0.0
17429,-0.3,0.0,1.0,-0.0
16642,-0.3,0.0,0.0,0.0
18136,-0.0,0.0,1.0,0.1
13897,-0.1,0.0,1.0,-0.0
14938,-0.0,0.0,1.0,-0.0
14313,0.0,0.0,1.0,0.0
15166,-0.6,0.0,0.0,0.0
19893,-1.3,0.0,2.0,-0.0
18705,-0.8,0.0,0.0,-0.0
19091,0.0,0.0,1.0,0.0
14807,-0.0,0.0,1.0,0.0
11915,0.0,0.0,0.0,0.1
18400,0.1,0.0,0.0,-0.0
14069,-0.3,0.0,0.0,0.0
18196,-0.1,0.0,1.0,-0.0
13750,-0.8,0.0,1.0,0.0
15927,-0.3,0.0,1.0,-0.0
17861,-0.0,0.0,2.0,0.0
11516,0.0,0.0,1.0,0.0
14732,-0.4,0.0,1.0,-0.0
16538,0.0,0.0,0.0,0.1
19404,-0.6,0.0,0.0,-0.0
13379,-0.9,0.0,0.0,0.0
10734,0.0,1.0,2.0,0.0
14108,-1.0,0.0,0.0,-0.0
16980,-0.0,0.0,1.0,0.0
11000,-0.4,0.0,0.0,-0.0
16940,-0.4,0.0,1.0,0.0
18344,0.0,0.0,1.0,-0.0
17477,0.0,0.0,1.0,0.0
19986,-0.8,0.0,0.0,0.0
12191,0.0,0.0,0.0,0.0
14615,-0.8,0.0,1.0,-0.0
19958,0.0,1.0,0.0,0.0
15035,0.0,0.0,1.0,0.0
10445,-0.0,0.0,1.0,0.0
19370,0.0,0.0,1.0,-0.0
11157,-0.1,0.0,1.0,-0.0
17732,0.1,0.0,0.0,0.0
17075,-0.2,0.0,1.0,-0.0
18544,-0.0,0.0,0.0,0.0
13115,0.1,0.0,0.0,0.0
16377,0.0,0.0,1.0,-0.0
18505,0.1,0.0,0.0,0.0
16365,-1.0,0.0,0.0,-0.1
12487,-0.5,0.0,1.0,-0.1
17261,-0.1,0.0,2.0,0.0
11519,0.0,0.0,0.0,0.1
16464,-0.8,0.0,0.0,-0.0
15822,-0.0,1.0,1.0,0.0
12328,0.0,0.0,1.0,-0.0
